incident_id,equipment_id,equipment_name,category,date_time,shift,incident_type,description,root_cause,contributing_factors,immediate_action,corrective_action,impact_level,downtime_hours,production_loss_tonnes,reported_by,investigated_by,closure_date,status
INC-SM-003-024,SM-003,RH Degassing System,Secondary Metallurgy,2025-06-26 20:33:12,A (06:00-14:00),Near-miss,Near-miss event observed near RH Degassing System (SM-003) - potential lift mechanism wear identified before failure occurred.,Foreign material ingress,"Lubrication failure, Hydraulic system fault, Insulation degradation",Continued operation with reduced load and monitoring,Flushed and repaired cooling circuit,Moderate,1.5,0.0,L. Pillai,G. Chatterjee,2025-07-08,Closed
INC-SM-003-014,SM-003,RH Degassing System,Secondary Metallurgy,2025-08-23 16:33:52,C (22:00-06:00),Unplanned breakdown,RH Degassing System (SM-003) experienced unplanned stoppage due to snorkel refractory wear.,Hydraulic system fault,"Seal/gasket leakage, Overload/overcurrent",Isolated equipment and informed shift supervisor,Replaced motor winding/insulation,Minor,4.9,6.65,N. Gupta,P. Nair,,Open
INC-SM-003-023,SM-003,RH Degassing System,Secondary Metallurgy,2025-09-27 04:05:32,A (06:00-14:00),Unplanned breakdown,RH Degassing System (SM-003) experienced unplanned stoppage due to snorkel refractory wear.,Foreign material ingress,"Overload/overcurrent, Material blockage/jam, Operator error",Stopped operation and applied LOTO,Replaced seal/gasket,Negligible,14.0,22.14,B. Kulkarni,P. Nair,2025-10-22,Closed
INC-SM-003-004,SM-003,RH Degassing System,Secondary Metallurgy,2025-10-15 21:03:50,A (06:00-14:00),Quality deviation event,"Quality deviation traced to RH Degassing System (SM-003) malfunction (vacuum vessel leakage), resulting in off-spec product.",Hydraulic system fault,"Belt/chain wear, Misalignment, Vibration/imbalance",Stopped operation and applied LOTO,Replaced belt/chain,Minor,2.0,3.86,P. Nair,M. Iqbal,2025-10-29,Closed
INC-SM-003-005,SM-003,RH Degassing System,Secondary Metallurgy,2025-10-25 20:52:16,C (22:00-06:00),Near-miss,Near-miss event observed near RH Degassing System (SM-003) - potential lift mechanism wear identified before failure occurred.,Operator error,"Control system/software fault, Lubrication failure",Stopped operation and applied LOTO,Replaced seal/gasket,Negligible,1.5,0.0,T. Singh,P. Nair,2025-10-31,Closed - CAPA implemented
INC-SM-003-015,SM-003,RH Degassing System,Secondary Metallurgy,2025-12-10 12:18:39,C (22:00-06:00),Environmental excursion,Environmental parameter excursion (emission/effluent) associated with RH Degassing System (SM-003) operation.,Foreign material ingress,"Control system/software fault, Electrical fault, Hydraulic system fault",Isolated equipment and informed shift supervisor,Replaced bearing,Moderate,4.7,8.67,V. Rao,G. Chatterjee,2025-12-17,Closed
INC-SM-003-006,SM-003,RH Degassing System,Secondary Metallurgy,2025-12-24 10:06:12,A (06:00-14:00),Quality deviation event,"Quality deviation traced to RH Degassing System (SM-003) malfunction (snorkel refractory wear), resulting in off-spec product.",Control system/software fault,"Control system/software fault, Sensor/instrument drift, Operator error",Stopped operation and applied LOTO,Cleared blockage and inspected chute,Minor,6.8,18.81,K. Das,M. Iqbal,2026-01-19,Closed - CAPA implemented
INC-SM-003-018,SM-003,RH Degassing System,Secondary Metallurgy,2025-12-26 01:27:18,C (22:00-06:00),Unplanned breakdown,RH Degassing System (SM-003) experienced unplanned stoppage due to vacuum vessel leakage.,Thermal fatigue,"Operator error, Misalignment, Seal/gasket leakage",Continued operation with reduced load and monitoring,Balanced rotating component,Negligible,17.9,37.46,R. Sharma,J. Mehta,2026-01-20,Closed
INC-SM-003-020,SM-003,RH Degassing System,Secondary Metallurgy,2025-12-29 08:00:40,B (14:00-22:00),Environmental excursion,Environmental parameter excursion (emission/effluent) associated with RH Degassing System (SM-003) operation.,Seal/gasket leakage,"Loose fastener/connection, Seal/gasket leakage, Insulation degradation",Stopped operation and applied LOTO,Retrained operator on procedure,Negligible,2.5,2.96,R. Sharma,K. Das,,Under investigation
INC-SM-004-015,SM-004,Argon Stirring System,Secondary Metallurgy,2024-01-02 07:35:51,B (14:00-22:00),Unplanned breakdown,Argon Stirring System (SM-004) experienced unplanned stoppage due to pipe leakage.,Control system/software fault,"Material blockage/jam, Misalignment, Operator error",Isolated equipment and informed shift supervisor,Retrained operator on procedure,Minor,33.8,76.49,A. Verma,S. Reddy,2024-02-01,Closed - CAPA implemented
INC-SM-004-005,SM-004,Argon Stirring System,Secondary Metallurgy,2024-02-16 18:03:33,B (14:00-22:00),Unplanned breakdown,Argon Stirring System (SM-004) experienced unplanned stoppage due to pipe leakage.,Sensor/instrument drift,"Belt/chain wear, Vibration/imbalance, Bearing wear/failure",Continued operation with reduced load and monitoring,Replenished/changed lubricant,Negligible,5.2,15.39,S. Reddy,C. Joshi,2024-03-12,Closed
INC-SM-004-023,SM-004,Argon Stirring System,Secondary Metallurgy,2024-03-07 19:31:49,C (22:00-06:00),Production stoppage,"Production stoppage caused by porous plug clogging on Argon Stirring System (SM-004), affecting downstream units.",Seal/gasket leakage,Belt/chain wear,Carried out emergency repair,Replaced belt/chain,Moderate,56.3,186.31,V. Rao,D. Banerjee,2024-03-08,Closed - CAPA implemented
INC-SM-004-003,SM-004,Argon Stirring System,Secondary Metallurgy,2024-03-10 01:47:56,A (06:00-14:00),Unplanned breakdown,Argon Stirring System (SM-004) experienced unplanned stoppage due to porous plug clogging.,Hydraulic system fault,"Lubrication failure, Control system/software fault, Insulation degradation",Continued operation with reduced load and monitoring,Repaired/replaced refractory section,Minor,29.9,93.69,N. Gupta,V. Rao,2024-03-13,Closed
INC-SM-004-025,SM-004,Argon Stirring System,Secondary Metallurgy,2024-04-29 02:17:34,A (06:00-14:00),Unplanned breakdown,Argon Stirring System (SM-004) experienced unplanned stoppage due to pressure regulator drift.,Loose fastener/connection,"Material blockage/jam, Refractory/lining wear, Corrosion",Stopped operation and applied LOTO,Cleared foreign material and inspected,Moderate,31.5,72.61,C. Joshi,L. Pillai,2024-05-07,Closed
INC-SM-004-014,SM-004,Argon Stirring System,Secondary Metallurgy,2024-06-08 08:06:19,A (06:00-14:00),Quality deviation event,"Quality deviation traced to Argon Stirring System (SM-004) malfunction (flow control valve fault), resulting in off-spec product.",Bearing wear/failure,"Sensor/instrument drift, Overload/overcurrent, Hydraulic system fault",Continued operation with reduced load and monitoring,Balanced rotating component,Minor,4.8,12.51,P. Nair,L. Pillai,2024-06-25,Closed
INC-SM-004-006,SM-004,Argon Stirring System,Secondary Metallurgy,2024-06-16 09:14:43,C (22:00-06:00),Unplanned breakdown,Argon Stirring System (SM-004) experienced unplanned stoppage due to porous plug clogging.,Thermal fatigue,Hydraulic system fault,Continued operation with reduced load and monitoring,Cleaned and applied anti-corrosion coating,Minor,14.5,53.02,K. Das,G. Chatterjee,,Open
INC-SM-004-009,SM-004,Argon Stirring System,Secondary Metallurgy,2024-07-22 21:22:43,A (06:00-14:00),Environmental excursion,Environmental parameter excursion (emission/effluent) associated with Argon Stirring System (SM-004) operation.,Corrosion,"Corrosion, Material blockage/jam, Operator error",Switched to standby unit,Cleared foreign material and inspected,Negligible,3.7,5.97,M. Iqbal,D. Banerjee,2024-08-18,Closed
INC-SM-004-017,SM-004,Argon Stirring System,Secondary Metallurgy,2024-08-17 09:07:23,C (22:00-06:00),Quality deviation event,"Quality deviation traced to Argon Stirring System (SM-004) malfunction (pipe leakage), resulting in off-spec product.",Loose fastener/connection,"Foreign material ingress, Misalignment",Continued operation with reduced load and monitoring,Inspected and replaced thermal component,Minor,1.1,2.06,N. Gupta,R. Sharma,,Open
INC-SM-004-013,SM-004,Argon Stirring System,Secondary Metallurgy,2024-08-17 09:35:13,A (06:00-14:00),Unplanned breakdown,Argon Stirring System (SM-004) experienced unplanned stoppage due to porous plug clogging.,Thermal fatigue,Sensor/instrument drift,Carried out emergency repair,Updated PLC/software parameters,Moderate,5.8,6.18,D. Banerjee,B. Kulkarni,2024-09-11,Closed
INC-SM-004-011,SM-004,Argon Stirring System,Secondary Metallurgy,2024-08-17 21:39:10,A (06:00-14:00),Unplanned breakdown,Argon Stirring System (SM-004) experienced unplanned stoppage due to flow control valve fault.,Seal/gasket leakage,"Corrosion, Seal/gasket leakage, Loose fastener/connection",Continued operation with reduced load and monitoring,Replaced seal/gasket,Negligible,28.3,102.45,T. Singh,L. Pillai,2024-08-27,Closed - CAPA implemented
INC-SM-004-020,SM-004,Argon Stirring System,Secondary Metallurgy,2024-09-01 13:25:35,C (22:00-06:00),Production stoppage,"Production stoppage caused by porous plug clogging on Argon Stirring System (SM-004), affecting downstream units.",Hydraulic system fault,"Belt/chain wear, Cooling system fault",Isolated equipment and informed shift supervisor,Cleared blockage and inspected chute,Moderate,11.7,38.33,M. Iqbal,C. Joshi,2024-09-12,Closed
INC-SM-004-012,SM-004,Argon Stirring System,Secondary Metallurgy,2024-10-07 13:33:44,C (22:00-06:00),Production stoppage,"Production stoppage caused by flow control valve fault on Argon Stirring System (SM-004), affecting downstream units.",Sensor/instrument drift,"Loose fastener/connection, Belt/chain wear",Continued operation with reduced load and monitoring,Reset overload relay and checked load,Major,11.5,35.16,C. Joshi,P. Nair,2024-10-08,Closed - CAPA implemented
INC-SM-004-008,SM-004,Argon Stirring System,Secondary Metallurgy,2024-11-03 06:19:56,C (22:00-06:00),Quality deviation event,"Quality deviation traced to Argon Stirring System (SM-004) malfunction (pressure regulator drift), resulting in off-spec product.",Misalignment,"Cooling system fault, Seal/gasket leakage, Vibration/imbalance",Carried out emergency repair,Balanced rotating component,Major,8.0,12.1,J. Mehta,L. Pillai,2024-11-20,Closed - CAPA implemented
INC-SM-004-001,SM-004,Argon Stirring System,Secondary Metallurgy,2024-12-08 15:08:04,A (06:00-14:00),Unplanned breakdown,Argon Stirring System (SM-004) experienced unplanned stoppage due to porous plug clogging.,Material blockage/jam,"Insulation degradation, Control system/software fault",Isolated equipment and informed shift supervisor,Repaired electrical connection,Moderate,14.8,28.3,V. Rao,G. Chatterjee,2025-01-06,Closed
INC-SM-004-024,SM-004,Argon Stirring System,Secondary Metallurgy,2025-02-21 02:23:59,C (22:00-06:00),Unplanned breakdown,Argon Stirring System (SM-004) experienced unplanned stoppage due to flow control valve fault.,Sensor/instrument drift,"Bearing wear/failure, Misalignment",Continued operation with reduced load and monitoring,Cleared foreign material and inspected,Minor,5.9,7.92,S. Reddy,M. Iqbal,,Under investigation
INC-SM-004-002,SM-004,Argon Stirring System,Secondary Metallurgy,2025-03-27 19:53:31,A (06:00-14:00),Unplanned breakdown,Argon Stirring System (SM-004) experienced unplanned stoppage due to flow control valve fault.,Seal/gasket leakage,Overload/overcurrent,Carried out emergency repair,Reset overload relay and checked load,Major,5.3,19.92,V. Rao,V. Rao,,Under investigation
INC-SM-004-019,SM-004,Argon Stirring System,Secondary Metallurgy,2025-04-07 17:14:43,C (22:00-06:00),Production stoppage,"Production stoppage caused by flow control valve fault on Argon Stirring System (SM-004), affecting downstream units.",Control system/software fault,Foreign material ingress,Isolated equipment and informed shift supervisor,Cleared foreign material and inspected,Minor,5.8,28.56,B. Kulkarni,D. Banerjee,2025-04-30,Closed
INC-SM-004-018,SM-004,Argon Stirring System,Secondary Metallurgy,2025-06-02 18:20:14,B (14:00-22:00),Near-miss,Near-miss event observed near Argon Stirring System (SM-004) - potential flow control valve fault identified before failure occurred.,Overload/overcurrent,Seal/gasket leakage,Stopped operation and applied LOTO,Repaired/replaced refractory section,Negligible,0.4,0.0,D. Banerjee,G. Chatterjee,2025-06-27,Closed
INC-SM-004-010,SM-004,Argon Stirring System,Secondary Metallurgy,2025-08-06 14:23:23,A (06:00-14:00),Unplanned breakdown,Argon Stirring System (SM-004) experienced unplanned stoppage due to pressure regulator drift.,Bearing wear/failure,"Sensor/instrument drift, Hydraulic system fault",Switched to standby unit,Flushed and repaired cooling circuit,Negligible,9.1,22.71,T. Singh,V. Rao,2025-08-14,Closed - CAPA implemented
INC-SM-004-004,SM-004,Argon Stirring System,Secondary Metallurgy,2025-08-20 10:51:57,B (14:00-22:00),Quality deviation event,"Quality deviation traced to Argon Stirring System (SM-004) malfunction (flow control valve fault), resulting in off-spec product.",Vibration/imbalance,"Operator error, Cooling system fault",Stopped operation and applied LOTO,Replaced motor winding/insulation,Minor,4.4,6.32,G. Chatterjee,C. Joshi,2025-09-02,Closed - CAPA implemented
INC-SM-004-022,SM-004,Argon Stirring System,Secondary Metallurgy,2025-08-25 07:55:32,A (06:00-14:00),Unplanned breakdown,Argon Stirring System (SM-004) experienced unplanned stoppage due to porous plug clogging.,Electrical fault,Material blockage/jam,Continued operation with reduced load and monitoring,Recalibrated sensor,Moderate,6.6,11.72,P. Nair,T. Singh,2025-08-30,Closed - CAPA implemented
INC-SM-004-016,SM-004,Argon Stirring System,Secondary Metallurgy,2025-08-30 12:01:52,C (22:00-06:00),Unplanned breakdown,Argon Stirring System (SM-004) experienced unplanned stoppage due to porous plug clogging.,Overload/overcurrent,Operator error,Continued operation with reduced load and monitoring,Recalibrated sensor,Minor,28.0,68.75,N. Gupta,T. Singh,2025-09-15,Closed
INC-SM-004-021,SM-004,Argon Stirring System,Secondary Metallurgy,2025-09-22 14:12:30,A (06:00-14:00),Equipment damage,Physical damage to Argon Stirring System (SM-004) component due to porous plug clogging.,Operator error,"Seal/gasket leakage, Lubrication failure, Insulation degradation",Continued operation with reduced load and monitoring,Retrained operator on procedure,Negligible,8.5,18.59,C. Joshi,B. Kulkarni,2025-10-18,Closed - CAPA implemented
INC-SM-004-007,SM-004,Argon Stirring System,Secondary Metallurgy,2025-10-17 23:53:28,C (22:00-06:00),Unplanned breakdown,Argon Stirring System (SM-004) experienced unplanned stoppage due to pressure regulator drift.,Corrosion,Vibration/imbalance,Switched to standby unit,Retrained operator on procedure,Negligible,49.0,63.94,R. Sharma,G. Chatterjee,2025-10-21,Closed
INC-SM-005-004,SM-005,Alloy Addition System,Secondary Metallurgy,2024-01-21 18:59:33,C (22:00-06:00),Unplanned breakdown,Alloy Addition System (SM-005) experienced unplanned stoppage due to load cell drift.,Cooling system fault,Electrical fault,Stopped operation and applied LOTO,Cleaned and applied anti-corrosion coating,Moderate,31.1,63.8,R. Sharma,J. Mehta,2024-02-20,Closed - CAPA implemented
INC-SM-005-019,SM-005,Alloy Addition System,Secondary Metallurgy,2024-03-07 17:22:10,C (22:00-06:00),Production stoppage,"Production stoppage caused by load cell drift on Alloy Addition System (SM-005), affecting downstream units.",Refractory/lining wear,"Control system/software fault, Vibration/imbalance, Loose fastener/connection",Carried out emergency repair,Reset overload relay and checked load,Negligible,16.4,64.29,C. Joshi,T. Singh,2024-04-06,Closed
INC-SM-005-015,SM-005,Alloy Addition System,Secondary Metallurgy,2024-03-09 21:01:53,C (22:00-06:00),Near-miss,Near-miss event observed near Alloy Addition System (SM-005) - potential chute blockage identified before failure occurred.,Operator error,Lubrication failure,Carried out emergency repair,Reset overload relay and checked load,Major,0.5,0.0,J. Mehta,T. Singh,2024-03-17,Closed
INC-SM-005-010,SM-005,Alloy Addition System,Secondary Metallurgy,2024-03-12 06:28:44,B (14:00-22:00),Unplanned breakdown,Alloy Addition System (SM-005) experienced unplanned stoppage due to load cell drift.,Hydraulic system fault,Cooling system fault,Switched to standby unit,Repaired hydraulic line/cylinder,Severe,1.5,3.27,D. Banerjee,K. Das,2024-03-15,Closed
INC-SM-005-002,SM-005,Alloy Addition System,Secondary Metallurgy,2024-04-14 15:28:59,A (06:00-14:00),Near-miss,Near-miss event observed near Alloy Addition System (SM-005) - potential load cell drift identified before failure occurred.,Insulation degradation,"Thermal fatigue, Overload/overcurrent, Corrosion",Continued operation with reduced load and monitoring,Flushed and repaired cooling circuit,Negligible,1.7,0.0,R. Sharma,C. Joshi,2024-04-27,Closed
INC-SM-005-023,SM-005,Alloy Addition System,Secondary Metallurgy,2024-05-21 12:15:35,A (06:00-14:00),Quality deviation event,"Quality deviation traced to Alloy Addition System (SM-005) malfunction (conveyor belt wear), resulting in off-spec product.",Belt/chain wear,"Misalignment, Foreign material ingress",Isolated equipment and informed shift supervisor,Repaired electrical connection,Minor,4.2,8.64,L. Pillai,L. Pillai,2024-06-04,Closed - CAPA implemented
