alert_id,equipment_id,equipment_name,category,timestamp,sensor_name,observed_value,baseline_value,deviation_pct,alert_level,detection_method,probable_cause,recommended_action,acknowledged,acknowledged_by,resolution_status
ALM-RM-011-0025,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,21-07-2025 02:01,drive_motor_current_A,182.98,159.71,14.6,Warning,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,G. Chatterjee,Resolved - false positive
ALM-RM-011-0026,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,03-08-2025 03:47,rake_speed_m_min,38.12,33.02,15.5,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,N. Gupta,Closed - informational only
ALM-RM-011-0027,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,13-08-2025 03:27,bar_temperature_C,66.92,59.46,12.5,Information,ML anomaly score (Isolation Forest),Minor process variation / transient condition,Continue monitoring; no immediate action required,No,,Closed - informational only
ALM-RM-011-0028,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,13-08-2025 08:34,vibration_mm_s,105.44,85.98,22.6,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,D. Banerjee,Closed - informational only
ALM-RM-011-0029,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,29-08-2025 01:25,tooth_wear_mm,43.68,37.72,15.8,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,J. Mehta,Closed - informational only
ALM-RM-011-0030,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,13-09-2025 13:11,drive_motor_current_A,44.24,41.65,6.2,Information,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,R. Sharma,Closed - informational only
ALM-RM-011-0031,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,04-10-2025 17:14,drive_motor_current_A,70.95,64.86,9.4,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,J. Mehta,Closed - informational only
ALM-RM-011-0032,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,10-10-2025 11:12,bar_temperature_C,45.37,41.82,8.5,Information,Rate-of-change detection,Drive chain stretch,Continue monitoring; log for trend analysis,Yes,R. Sharma,Closed - informational only
ALM-RM-011-0033,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,15-10-2025 16:14,drive_motor_current_A,132.7,106.33,24.8,Warning,Trend deviation from baseline,Drive chain stretch,Schedule inspection within next maintenance window,Yes,D. Banerjee,Escalated to maintenance
ALM-RM-011-0034,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,18-10-2025 17:18,rake_speed_m_min,220.93,190.7,15.9,Warning,Rate-of-change detection,Motor bearing failure,Schedule inspection within next maintenance window,Yes,C. Joshi,Open - pending inspection
ALM-RM-011-0035,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,20-10-2025 15:05,tooth_wear_mm,359.68,186.83,92.5,Critical,ML anomaly score (Isolation Forest),Motor bearing failure,Immediate inspection required; consider equipment shutdown,Yes,D. Banerjee,Resolved - maintenance performed
ALM-RM-011-0036,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,21-10-2025 16:09,vibration_mm_s,230.76,157.39,46.6,Critical,ML anomaly score (Isolation Forest),Motor bearing failure,Immediate inspection required; consider equipment shutdown,Yes,S. Reddy,Escalated to maintenance
ALM-RM-011-0037,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,26-10-2025 05:33,tooth_wear_mm,43.7,34.56,26.5,Warning,Statistical threshold (3-sigma),Drive chain stretch,Schedule inspection within next maintenance window,Yes,S. Reddy,Escalated to maintenance
ALM-RM-011-0038,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,29-10-2025 05:34,tooth_wear_mm,245.52,191.17,28.4,Warning,Statistical threshold (3-sigma),Frame misalignment,Schedule inspection within next maintenance window,Yes,M. Iqbal,Resolved - maintenance performed
ALM-RM-011-0039,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,31-10-2025 16:31,tooth_wear_mm,185.97,107.56,72.9,Critical,Rate-of-change detection,Frame misalignment,Immediate inspection required; consider equipment shutdown,Yes,P. Nair,Open - pending inspection
ALM-RM-011-0040,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,01-11-2025 04:43,drive_motor_current_A,316.58,199.99,58.3,Critical,Pattern/frequency analysis (FFT),Motor bearing failure,Immediate inspection required; consider equipment shutdown,Yes,L. Pillai,Escalated to maintenance
ALM-RM-011-0041,RM-011,Cooling Bed,Rolling Mills - Bar & Rod Mill,24-11-2025 15:36,rake_speed_m_min,93.99,77.83,20.8,Warning,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,G. Chatterjee,Resolved - false positive
ALM-RM-012-0001,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,11-01-2024 20:43,binding_force_kN,60.74,53.6,13.3,Warning,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,C. Joshi,Resolved - false positive
ALM-RM-012-0002,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,15-01-2024 13:12,motor_current_A,195.45,184.63,5.9,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,K. Das,Closed - informational only
ALM-RM-012-0003,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,21-01-2024 10:41,binding_force_kN,175.7,158.77,10.7,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,A. Verma,Closed - informational only
ALM-RM-012-0004,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,09-05-2024 22:23,wire_feed_rate_m_min,131.42,108.6,21,Information,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,N. Gupta,Closed - informational only
ALM-RM-012-0005,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,14-05-2024 19:11,binding_force_kN,124.67,110.68,12.6,Information,Rule-based threshold (SOP limit),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,G. Chatterjee,Closed - informational only
ALM-RM-012-0006,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,03-06-2024 03:54,hydraulic_pressure_bar,25.58,23.42,9.2,Information,Rule-based threshold (SOP limit),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,G. Chatterjee,Closed - informational only
ALM-RM-012-0007,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,27-06-2024 00:23,binding_force_kN,27.83,26.01,7,Information,Rule-based threshold (SOP limit),Minor process variation / transient condition,Continue monitoring; no immediate action required,No,,Closed - informational only
ALM-RM-012-0008,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,07-07-2024 08:54,motor_current_A,146.56,118.62,23.6,Information,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,P. Nair,Closed - informational only
ALM-RM-012-0009,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,07-07-2024 10:24,binding_force_kN,108.21,101.1,7,Information,ML anomaly score (Isolation Forest),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,M. Iqbal,Closed - informational only
ALM-RM-012-0010,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,15-07-2024 22:21,binding_force_kN,134.49,112.68,19.4,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,N. Gupta,Closed - informational only
ALM-RM-012-0011,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,27-08-2024 20:49,hydraulic_pressure_bar,192.27,153.95,24.9,Warning,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,A. Verma,Resolved - false positive
ALM-RM-012-0012,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,01-09-2024 12:59,binding_force_kN,100.37,90.94,10.4,Warning,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,B. Kulkarni,Resolved - false positive
ALM-RM-012-0013,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,28-09-2024 09:21,cycle_time_s,80.16,58.71,36.5,Warning,Statistical threshold (3-sigma),Binding head wear,Schedule inspection within next maintenance window,Yes,P. Nair,Resolved - maintenance performed
ALM-RM-012-0014,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,01-10-2024 03:27,cycle_time_s,180.42,148.27,21.7,Warning,Statistical threshold (3-sigma),Wire feed jam,Schedule inspection within next maintenance window,No,,Resolved - maintenance performed
ALM-RM-012-0015,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,03-10-2024 11:33,binding_force_kN,83.45,49.5,68.6,Critical,ML anomaly score (Autoencoder reconstruction error),Wire feed jam,Immediate inspection required; consider equipment shutdown,Yes,C. Joshi,Resolved - maintenance performed
ALM-RM-012-0016,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,04-10-2024 03:21,motor_current_A,88.05,53.76,63.8,Critical,Rule-based threshold (SOP limit),Conveyor drive fault,Immediate inspection required; consider equipment shutdown,Yes,K. Das,Open - pending inspection
ALM-RM-012-0017,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,11-10-2024 12:20,cycle_time_s,193.94,173.8,11.6,Information,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,No,,Closed - informational only
ALM-RM-012-0018,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,13-11-2024 18:44,cycle_time_s,102.74,87.76,17.1,Information,ML anomaly score (Isolation Forest),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,P. Nair,Closed - informational only
ALM-RM-012-0019,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,30-11-2024 14:27,wire_feed_rate_m_min,36.68,31.98,14.7,Information,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,N. Gupta,Closed - informational only
ALM-RM-012-0020,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,27-12-2024 03:09,wire_feed_rate_m_min,121.78,105.54,15.4,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,J. Mehta,Closed - informational only
ALM-RM-012-0021,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,26-01-2025 18:54,binding_force_kN,68.68,61.86,11,Information,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,C. Joshi,Closed - informational only
ALM-RM-012-0022,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,14-04-2025 03:53,motor_current_A,211.89,179.18,18.3,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,No,,Closed - informational only
ALM-RM-012-0023,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,22-05-2025 20:08,hydraulic_pressure_bar,153,144.34,6,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,M. Iqbal,Closed - informational only
ALM-RM-012-0024,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,10-06-2025 17:35,cycle_time_s,116.43,97.23,19.7,Warning,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,D. Banerjee,Resolved - false positive
ALM-RM-012-0025,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,19-06-2025 11:48,cycle_time_s,29.75,26.06,14.2,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,K. Das,Closed - informational only
ALM-RM-012-0026,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,02-08-2025 04:29,cycle_time_s,156.08,140.5,11.1,Warning,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,N. Gupta,Resolved - false positive
ALM-RM-012-0027,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,10-08-2025 21:42,wire_feed_rate_m_min,160.39,145.17,10.5,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,A. Verma,Closed - informational only
ALM-RM-012-0028,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,12-09-2025 19:58,motor_current_A,148,118.55,24.8,Warning,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,D. Banerjee,Resolved - false positive
ALM-RM-012-0029,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,14-09-2025 13:54,binding_force_kN,177.59,162.05,9.6,Information,ML anomaly score (Isolation Forest),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,T. Singh,Closed - informational only
ALM-RM-012-0030,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,14-10-2025 23:56,hydraulic_pressure_bar,136.14,116.92,16.4,Warning,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,No,,Resolved - false positive
ALM-RM-012-0031,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,28-10-2025 09:24,wire_feed_rate_m_min,165.11,138.82,18.9,Information,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,J. Mehta,Closed - informational only
ALM-RM-012-0032,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,28-10-2025 18:45,wire_feed_rate_m_min,40.16,32.68,22.9,Information,ML anomaly score (Isolation Forest),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,T. Singh,Closed - informational only
ALM-RM-012-0033,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,07-12-2025 06:02,cycle_time_s,85.92,76.54,12.3,Information,Trend deviation from baseline,Hydraulic leak,Continue monitoring; log for trend analysis,Yes,B. Kulkarni,Closed - informational only
ALM-RM-012-0034,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,12-12-2025 14:11,wire_feed_rate_m_min,256.4,194.19,32,Warning,Rule-based threshold (SOP limit),Conveyor drive fault,Schedule inspection within next maintenance window,Yes,S. Reddy,Resolved - maintenance performed
ALM-RM-012-0035,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,15-12-2025 23:06,binding_force_kN,215.65,175.39,23,Warning,ML anomaly score (Autoencoder reconstruction error),Wire feed jam,Schedule inspection within next maintenance window,Yes,D. Banerjee,Resolved - maintenance performed
ALM-RM-012-0036,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,17-12-2025 23:15,motor_current_A,273.81,169.83,61.2,Critical,Statistical threshold (3-sigma),Wire feed jam,Immediate inspection required; consider equipment shutdown,Yes,R. Sharma,Open - pending inspection
ALM-RM-012-0037,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,18-12-2025 09:30,cycle_time_s,319.69,179.2,78.4,Critical,ML anomaly score (Isolation Forest),Hydraulic leak,Immediate inspection required; consider equipment shutdown,Yes,G. Chatterjee,Resolved - maintenance performed
ALM-RM-012-0038,RM-012,Bundling Machine,Rolling Mills - Bar & Rod Mill,27-12-2025 16:53,binding_force_kN,209.67,195.54,7.2,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,No,,Closed - informational only
